id,PosNeg,Class
1382672017250340000,Pos,Calculation
1382667049705430000,Pos,Calculation
1382658708044340000,Pos,Calculation
1382657801801980000,Neg,Constraints
1382649663438740000,Pos,Responsibility
1382647813574520000,Pos,Calculation
1382645349211270000,Neg,Calculation
1382638126854630000,Neg,Calculation
1382635151885160000,Neg,Constraints
1382634932082670000,Neg,Constraints
1382618088311520000,Neg,Constraints
1382612430514130000,Neg,Confidence
1382611541963330000,Neg,Constraints
1382601689400630000,Neg,Confidence
1382527244162060000,Pos,Calculation
1382521645231780000,Pos,Calculation
1382519145502180000,Neg,Constraints
1382512639880790000,Pos,Calculation
1382512056960570000,Neg,Confidence
1382500353862630000,Neg,Constraints
1382493212703480000,Neg,Constraints
1382475846904990000,Pos,Confidence
1382474643252990000,Neg,Constraints
1382464918226600000,Neg,Constraints
1382456670240920000,Neg,Constraints
1382452265244520000,Neg,Constraints
1382447017880740000,Neg,Constraints
1382414381573500000,Pos,Calculation
1382321050856290000,Neg,Confidence
1382303284015160000,Neg,Constraints
1382289874288470000,Neg,Constraints
1382287617245330000,Neg,Complacency
1382275444628590000,Pos,Calculation
1382270375124370000,Neg,Constraints
1382265716431220000,Neg,Constraints
1382248957993090000,Neg,Constraints
1382240910189070000,Neg,Constraints
1382229542727680000,Neg,Constraints
1382196598965370000,Neg,Constraints
1382174972773240000,Neg,Confidence
1382147282376600000,Pos,Calculation
1382145250072790000,Neg,Constraints
1382131566789280000,Neg,Confidence
1382116223979180000,Neg,Constraints
1382112027439620000,Neg,Constraints
1382105002232010000,Neg,Constraints
1382101991564980000,Pos,Confidence
1382091695165120000,Neg,Constraints
1382091068015980000,Neg,Constraints
1382089430937200000,Neg,Constraints
1382081241969670000,Neg,Constraints
1382069254632060000,Neg,Calculation
1382024895622560000,Neg,Constraints
1382002271005770000,Neg,Constraints
1381966321307420000,Pos,Confidence
1381961201609880000,Neg,Constraints
1381955242749640000,Neg,Constraints
1381944348527350000,Neg,Constraints
1381943916430160000,Neg,Constraints
1381938669603330000,Neg,Constraints
1381937079836270000,Neg,Constraints
1381935843686810000,Neg,Calculation
1381934062986690000,Neg,Calculation
1381933201745050000,Neg,Constraints
1381909313732570000,Neg,Confidence
1381905772808830000,Neg,Constraints
1381898942242120000,Neg,Constraints
1381898869299050000,Pos,Calculation
1381893616688270000,Neg,Confidence
1381893453080970000,Neg,Confidence
1381892961214990000,Neg,Constraints
1381891783299220000,Pos,Calculation
1381886999699740000,Neg,Constraints
1381881391558780000,Neg,Constraints
1381880148283200000,Neg,Constraints
1381868009531170000,Pos,Confidence
1381865036411330000,Neg,Constraints
1381852296355530000,Neg,Calculation
1381842680661990000,Neg,Constraints
1381841405685850000,Pos,Calculation
1381839242767160000,Neg,Calculation
1381828732281740000,Pos,Calculation
1381817578230660000,Pos,Confidence
1381811704128880000,Neg,Calculation
1381806412578180000,Neg,Constraints
1381797872702680000,Neg,Constraints
1381790111155690000,Neg,Calculation
1381760949606960000,Neg,Calculation
1381723901000970000,Neg,Constraints
1381723133233650000,Neg,Constraints
1381705535641110000,Neg,Constraints
1381636116797740000,Neg,Constraints
1381594966992950000,Neg,Constraints
1381578051981430000,Pos,Calculation
1381574151333310000,Neg,Constraints
1381544116320750000,Neg,Constraints
1381534194749200000,Neg,Constraints
1381534052444820000,Neg,Constraints
1381530767256260000,Pos,Confidence
1381522413586810000,Neg,Constraints
1381514093438200000,Pos,Confidence
1381487428066700000,Neg,Constraints
1381471474570030000,Neg,Constraints
1381452720918290000,Pos,Calculation
1381446530633140000,Pos,Confidence
1381430098985770000,Pos,Calculation
1381421521684460000,Pos,Calculation
1381420609687580000,Pos,Calculation
1381411421079040000,Neg,Constraints
1381399394872810000,Pos,Responsibility
1381399092249550000,Neg,Constraints
1381394908196440000,Neg,Constraints
1381383003088150000,Neg,Calculation
1381376619416220000,Neg,Constraints
1381369182122470000,Neg,Constraints
1381368469975830000,Neg,Constraints
1381364960660350000,Neg,Constraints
1381359153667440000,Neg,Constraints
1381350803273700000,Neg,Constraints
1381350303107140000,Neg,Constraints
1381337376945880000,Neg,Constraints
1381305351119670000,Neg,Constraints
1381261591048380000,Neg,Constraints
1381245460577310000,Neg,Constraints
1381208145423310000,Neg,Constraints
1381194546789410000,Pos,Confidence
1381192649181330000,Neg,Constraints
1381185082229060000,Neg,Constraints
1381171182691440000,Pos,Confidence
1381164125720480000,Neg,Constraints
1381162585278400000,Neg,Constraints
1381153524847750000,Neg,Complacency
1381137324428300000,Pos,Calculation
1381101912972390000,Pos,Calculation
1381101635108140000,Neg,Calculation
1381080382032850000,Neg,Calculation
1381065106621040000,Neg,Constraints
1381035470566510000,Neg,Constraints
1381029931119860000,Pos,Confidence
1381029233829420000,Pos,Calculation
1381027028342760000,Neg,Confidence
1381024197833480000,Neg,Constraints
1381022360958950000,Neg,Constraints
1381021545892440000,Neg,Constraints
1381014154438350000,Neg,Calculation
1381013740728900000,Neg,Constraints
1381011831339180000,Neg,Constraints
1381010855148400000,Neg,Calculation
1381007350278980000,Neg,Constraints
1381002331416740000,Neg,Constraints
1380907187904470000,Neg,Confidence
1380897626833380000,Neg,Constraints
1380895889305210000,Neg,Confidence
1380871959811030000,Neg,Constraints
1380858880159190000,Neg,Calculation
1380853255090000000,Pos,Calculation
1380850991172510000,Pos,Calculation
1380846205261910000,Neg,Calculation
1380841968905850000,Neg,Constraints
1380839244185220000,Neg,Constraints
1380837329212820000,Neg,Constraints
1380834314049380000,Neg,Confidence
1380834189256190000,Neg,Constraints
1380823238511480000,Pos,Calculation
1380821145201470000,Pos,Calculation
1380806224774450000,Neg,Constraints
1380805556949020000,Neg,Confidence
1380793417219720000,Pos,Calculation
1380790117917320000,Neg,Constraints
1380786321505980000,Neg,Confidence
1380773889790270000,Neg,Constraints
1380760125560940000,Pos,Confidence
1380757770547300000,Pos,Confidence
1380757157826580000,Pos,Calculation
1380739176362950000,Neg,Constraints
1380730148312380000,Pos,Confidence
1380718057262220000,Neg,Constraints
1380717649324160000,Neg,Constraints
1380713895074030000,Pos,Calculation
1380708530412380000,Neg,Constraints
1380699793979130000,Pos,Confidence
1380691987792150000,Neg,Confidence
1380675690412920000,Neg,Constraints
1380675433994230000,Neg,Confidence
1380655234855270000,Neg,Constraints
1380651920394640000,Neg,Constraints
1380650831519770000,Pos,Calculation
1380650446755250000,Neg,Constraints
1380649562608570000,Neg,Constraints
1380641023764790000,Neg,Constraints
1380639826601360000,Pos,Calculation
1380632177067450000,Neg,Constraints
1380630588760070000,Neg,Calculation
1380546772146150000,Neg,Constraints
1380518435440910000,Neg,Calculation
1380492892435670000,Neg,Calculation
1380481036702780000,Neg,Constraints
1380479847978290000,Neg,Confidence
1380435670947170000,Neg,Constraints
1380434056068910000,Neg,Constraints
1380432318221880000,Neg,Constraints
1380422612375890000,Pos,Calculation
1380417798149590000,Neg,Calculation
1380417472071920000,Neg,Constraints
1380408101430460000,Neg,Constraints
1380405072199260000,Neg,Constraints
1380401449369140000,Pos,Calculation
1380397898894990000,Pos,Calculation
1380394233048100000,Neg,Constraints
1380391565487520000,Neg,Confidence
1380386381353020000,Neg,Constraints
1380385179819140000,Neg,Confidence
1380375469443350000,Neg,Constraints
1380375237477330000,Pos,Confidence
1380373664546180000,Neg,Constraints
1380371256806040000,Neg,Constraints
1380369059213040000,Pos,Calculation
1380362293007970000,Neg,Constraints
1380359488775940000,Neg,Constraints
1380352355925820000,Neg,Constraints
1380349851418770000,Pos,Calculation
1380345003294170000,Neg,Constraints
1380343361035390000,Neg,Calculation
1380332715208150000,Neg,Constraints
1380332524237240000,Pos,Calculation
1380330441597610000,Neg,Constraints
1380325878094170000,Neg,Calculation
1380324678565200000,Pos,Calculation
1380322198448000000,Pos,Calculation
1380317869813080000,Neg,Constraints
1380310347978960000,Neg,Constraints
1380308774951370000,Neg,Constraints
1380308756953620000,Neg,Constraints
1380306738520280000,Pos,Calculation
1380304501991600000,Neg,Constraints
1380302244872990000,Pos,Responsibility
1380301652096210000,Neg,Constraints
1380300465049450000,Neg,Constraints
1380298888205060000,Neg,Constraints
1380290362120400000,Neg,Constraints
1380290175159310000,Neg,Constraints
1380290163876650000,Neg,Constraints
1380288790095270000,Neg,Calculation
1380287440091450000,Neg,Constraints
1380281493080040000,Neg,Constraints
1380277826595650000,Neg,Confidence
1380274556032570000,Neg,Constraints
1380273607952100000,Neg,Confidence
1380268542474480000,Neg,Constraints
1380266104501580000,Neg,Constraints
1380260074463980000,Neg,Constraints
1380255911218790000,Neg,Constraints
1380211775988100000,Neg,Constraints
1380161332390070000,Pos,Confidence
1380160883775650000,Neg,Calculation
1380154501009670000,Neg,Calculation
1380152247418510000,Neg,Complacency
1380143480047980000,Pos,Responsibility
1380137818727470000,Neg,Constraints
1380135875338660000,Neg,Calculation
1380133789897130000,Neg,Constraints
1380130111605730000,Neg,Constraints
1380128050898030000,Pos,Confidence
1380126685664710000,Pos,Calculation
1380122422339240000,Pos,Confidence
1380112270626200000,Neg,Constraints
1380110494401320000,Neg,Constraints
1380107662742840000,Pos,Calculation
1380107387428760000,Neg,Constraints
1380103480434560000,Pos,Confidence
1380101461552450000,Neg,Constraints
1380101325782790000,Neg,Confidence
1380100869379680000,Neg,Constraints
1380100466223110000,Neg,Calculation
1380100344697390000,Pos,Calculation
1380099207860650000,Neg,Constraints
1380098672470330000,Neg,Constraints
1380097223661210000,Pos,Confidence
1380096837147700000,Pos,Responsibility
1380096074472290000,Pos,Complacency
1380095093663700000,Neg,Constraints
1380094834115890000,Neg,Constraints
1380093776387910000,Neg,Constraints
1380092317969700000,Neg,Constraints
1380091561417970000,Pos,Responsibility
1380090187972180000,Pos,Complacency
1380074333402350000,Neg,Constraints
1380071951356420000,Neg,Calculation
1380068497380670000,Pos,Responsibility
1380057893962050000,Pos,Responsibility
1380041221200960000,Pos,Responsibility
1380028662444040000,Pos,Confidence
1379959021612930000,Neg,Complacency
1379932218949120000,Pos,Calculation
1379924817135030000,Neg,Constraints
1379920549627880000,Pos,Confidence
1379916628977060000,Pos,Complacency
1379907048838590000,Neg,Complacency
1379894805581360000,Pos,Confidence
1379892039093870000,Pos,Calculation
1379786722578330000,Pos,Confidence
1379779147367520000,Neg,Constraints
1379760399407410000,Pos,Constraints
1379745825199320000,Neg,Complacency
1379715637589680000,Pos,Constraints
1379707503882100000,Pos,Constraints
1379698035924500000,Pos,Confidence
1379692360074890000,Neg,Constraints
1379680060882480000,Pos,Confidence
1379677851868270000,Neg,Constraints
1379653246881430000,Pos,Confidence
1379646529556770000,Neg,Calculation
1379627232818200000,Pos,Confidence
1379615125238290000,Pos,Confidence
1379609630582520000,Neg,Calculation
1379609437141310000,Neg,Constraints
1379602946736870000,Neg,Constraints
1379601844486290000,Pos,Responsibility
1379598753120710000,Neg,Constraints
1379592642099480000,Pos,Confidence
1379590666225810000,Neg,Constraints
1379589491686430000,Neg,Constraints
1379585546436040000,Neg,Constraints
1379583634554800000,Neg,Calculation
1379578882072820000,Pos,Responsibility
1379564930228090000,Neg,Constraints
1379563909707830000,Pos,Constraints
1379563830301310000,Pos,Responsibility
1379558708250730000,Neg,Constraints
1379558485520640000,Neg,Constraints
1379557882815930000,Neg,Constraints
1379551544920560000,Pos,Responsibility
1379543785336530000,Neg,Constraints
1379522556026230000,Pos,Constraints
1379504115248590000,Neg,Calculation
1379422165624220000,Neg,Responsibility
1379383614413140000,Neg,Constraints
1379375885267120000,Neg,Constraints
1379359852284150000,Neg,Constraints
1379346090214910000,Neg,Constraints
1379218617489710000,Pos,Constraints
1379202360019270000,Pos,Calculation
1379193819665550000,Neg,Constraints
1379161435750630000,Pos,Complacency
1379004147312120000,Neg,Calculation
1378943128548240000,Neg,Constraints
1378912904796190000,Neg,Calculation
1378886308571930000,Neg,Constraints
1378868863543070000,Pos,Responsibility
1378852187384640000,Neg,Constraints
1378849128197740000,Neg,Constraints
1378845530290180000,Pos,Confidence
1378836742103430000,Neg,Constraints
1378668468845700000,Neg,Calculation
1378662971719570000,Neg,Complacency
1378575293489670000,Pos,Confidence
1378571966261510000,Neg,Constraints
1378540725583830000,Neg,Constraints
1378521494364450000,Neg,Complacency
1378495586538640000,Pos,Calculation
1378483593626800000,Pos,Calculation
1378473730939090000,Neg,Constraints
1378468692489460000,Pos,Calculation
1378328392131510000,Neg,Confidence
1378243205385250000,Pos,Responsibility
1378230834654620000,Neg,Calculation
1378217074686780000,Pos,Calculation
1378162813680580000,Neg,Constraints
1378135650671590000,Neg,Complacency
1378120050536630000,Neg,Calculation
1378096380955170000,Neg,Calculation
1378093519290520000,Neg,Constraints
1377951978106410000,Pos,Constraints
1377894646425160000,Pos,Confidence
1377884488777140000,Neg,Calculation
1377875772434610000,Pos,Calculation
1377843053864480000,Neg,Constraints
1377829468056600000,Neg,Constraints
1377808324867930000,Pos,Responsibility
1377805104481360000,Neg,Calculation
1377798495122330000,Neg,Constraints
1377797429785810000,Neg,Constraints
1377789432972010000,Neg,Constraints
1377774988279770000,Pos,Calculation
1377769842615280000,Neg,Constraints
1377756103543430000,Neg,Constraints
1377735296003920000,Neg,Constraints
1377733481229210000,Neg,Constraints
1377726182754370000,Neg,Constraints
1377716135861210000,Pos,Calculation
1377638210482750000,Neg,Constraints
1377596814929480000,Pos,Confidence
1377542451435460000,Neg,Constraints
1377523714560900000,Neg,Constraints
1377516450894670000,Neg,Constraints
1377512912323920000,Neg,Constraints
1377478224418980000,Neg,Constraints
1377476524140420000,Pos,Confidence
1377473819124780000,Pos,Confidence
1377466026783210000,Pos,Calculation
1377454251497060000,Neg,Constraints
1377433430049180000,Neg,Constraints
1377428547002780000,Neg,Constraints
1377418868637900000,Neg,Confidence
1377414366056730000,Neg,Constraints
1377413617788660000,Neg,Constraints
1377408089792500000,Pos,Calculation
1377404916017190000,Neg,Constraints
1377389754979730000,Neg,Constraints
1377374274709680000,Neg,Confidence
1377373205602560000,Neg,Confidence
1377372228904380000,Neg,Constraints
1377371331369430000,Pos,Confidence
1377348766894720000,Neg,Constraints
1377255713198670000,Pos,Confidence
1377237115298170000,Neg,Constraints
1377234157655390000,Pos,Confidence
1377217836460900000,Neg,Constraints
1377209607932700000,Neg,Calculation
1377205432767310000,Pos,Responsibility
1377198406095950000,Pos,Confidence
1377194952447320000,Pos,Confidence
1377181976289920000,Pos,Confidence
1377177115750140000,Neg,Constraints
1377172518478340000,Neg,Constraints
1377169087659330000,Pos,Confidence
1377155332179320000,Pos,Confidence
1377146485171580000,Neg,Calculation
1377144382034330000,Neg,Calculation
1377135764895450000,Neg,Calculation
1377123848634590000,Neg,Calculation
1377118654567870000,Neg,Calculation
1377104279287190000,Pos,Confidence
1377097832545440000,Pos,Calculation
1377091433027430000,Neg,Constraints
1377091189850050000,Neg,Calculation
1377083010613300000,Neg,Constraints
1377079433639560000,Neg,Constraints
1377069943498270000,Pos,Confidence
1377065826654640000,Pos,Complacency
1377059747719860000,Pos,Calculation
1377045311684700000,Pos,Responsibility
1377044066639040000,Neg,Calculation
1377044064080580000,Neg,Constraints
1377041309576220000,Neg,Constraints
1377027507120050000,Pos,Responsibility
1377023625253950000,Neg,Constraints
1377019376327520000,Pos,Confidence
1377014773435430000,Neg,Calculation
1377013861044210000,Neg,Constraints
1376994657448560000,Neg,Constraints
1376891361903870000,Neg,Calculation
1376869787549090000,Neg,Constraints
1376868981378660000,Neg,Constraints
1376849955864720000,Neg,Constraints
1376843804473310000,Neg,Constraints
1376840305173880000,Neg,Constraints
1376823579082330000,Neg,Confidence
1376821967374840000,Neg,Constraints
1376819314389510000,Neg,Constraints
1376811343869660000,Neg,Constraints
1376810239140320000,Pos,Responsibility
1376800430928190000,Pos,Responsibility
1376790610535830000,Neg,Constraints
1376787334155230000,Pos,Responsibility
1376772985697090000,Neg,Constraints
1376766342221590000,Pos,Confidence
1376765535002610000,Pos,Confidence
1376765278638400000,Pos,Responsibility
1376737319198180000,Pos,Confidence
1376710037465300000,Neg,Constraints
1376707825313830000,Neg,Constraints
1376673667283700000,Pos,Calculation
1376537346309450000,Pos,Complacency
1376502073244610000,Neg,Constraints
1376366870987590000,Pos,Confidence
1376348764416300000,Pos,Responsibility
1376340011151330000,Pos,Constraints
1376325747976010000,Pos,Calculation
1376303011660590000,Neg,Confidence
1375936007967710000,Pos,Confidence
1375930634342780000,Pos,Confidence
1375763507291940000,Neg,Constraints
1375745413068680000,Neg,Constraints
1375555159778940000,Pos,Confidence
1375542765958930000,Pos,Responsibility
1375413058114210000,Pos,Responsibility
1375396760701460000,Neg,Constraints
1375380925853360000,Pos,Responsibility
1375362419988430000,Pos,Responsibility
1375318002879450000,Neg,Confidence
1375291897644630000,Neg,Constraints
1375230439187600000,Pos,Confidence
1375225941064960000,Pos,Confidence
1375215631792920000,Pos,Confidence
1375098234301930000,Pos,Confidence
1375072913666180000,Pos,Confidence
1375036751106890000,Pos,Confidence
1375031313137160000,Pos,Responsibility
1374974063534240000,Pos,Responsibility
1374968889369530000,Pos,Confidence
1374946951364440000,Pos,Confidence
1374897705248450000,Neg,Constraints
1374843016620300000,Pos,Responsibility
1374823202606690000,Neg,Constraints
1374746811085110000,Pos,Responsibility
1374684740196780000,Neg,Constraints
1374640079675600000,Pos,Constraints
1374638424511110000,Neg,Complacency
1374628117763870000,Pos,Confidence
1374608460134770000,Pos,Confidence
1374594831817730000,Pos,Responsibility
1374496126380870000,Pos,Confidence
1374493042749570000,Pos,Responsibility
1374484692422940000,Pos,Calculation
1374459484307780000,Pos,Responsibility
1374398068150340000,Pos,Responsibility
1374301951681200000,Pos,Confidence
1374264040134950000,Pos,Responsibility
1374263024450560000,Pos,Responsibility
1374261910573440000,Pos,Constraints
1374236296667830000,Pos,Constraints
1374236073140750000,Pos,Constraints
1374213346187120000,Pos,Constraints
1374205976748770000,Pos,Constraints
1374197762623890000,Pos,Confidence
1374179882482060000,Pos,Complacency
1374131176600850000,Pos,Complacency
1374113718926150000,Neg,Confidence
1374103458681260000,Pos,Confidence
1373771777688490000,Pos,Confidence
1373752646515890000,Pos,Calculation
1373721469805490000,Neg,Calculation
1373710206304090000,Pos,Complacency
1373545458610570000,Pos,Responsibility
1373537481295990000,Pos,Complacency
1373507629381680000,Pos,Confidence
1373500605310770000,Pos,Complacency
1373412820067380000,Pos,Calculation
1373362699875210000,Pos,Responsibility
1373298846684440000,Pos,Confidence
1373215185800860000,Pos,Responsibility
1373194065458580000,Pos,Confidence
1373157632173740000,Pos,Calculation
1373078116231350000,Pos,Confidence
1373077127642320000,Pos,Calculation
1373058095396440000,Pos,Confidence
1373057884938890000,Pos,Complacency
1372859692096000000,Pos,Complacency
1372837150400630000,Pos,Calculation
1372835332123550000,Pos,Calculation
1372814305133880000,Pos,Complacency
1372807313099150000,Pos,Confidence
1372792121845890000,Pos,Complacency
1372789776697290000,Pos,Calculation
1372762058031130000,Pos,Confidence
1372727297531280000,Pos,Calculation
1372676475804000000,Pos,Complacency
1372663649865650000,Pos,Complacency
1372653598992160000,Pos,Responsibility
1372648494108790000,Neg,Complacency
1372640690367170000,Pos,Calculation
1372511429434100000,Pos,Calculation
1372491338587930000,Pos,Confidence
1372484402958140000,Pos,Calculation
1372422836120260000,Neg,Complacency
1372414020578280000,Neg,Calculation
1372386107506090000,Pos,Calculation
1372374755983060000,Pos,Constraints
1372355602211510000,Pos,Constraints
1372350728170200000,Pos,Calculation
1372345073103380000,Pos,Calculation
1372340221094720000,Pos,Confidence
1372338176283400000,Pos,Complacency
1372335795894290000,Pos,Complacency
1372335313071200000,Pos,Calculation
1372330588871390000,Neg,Complacency
1372310288377070000,Neg,Complacency
1372299424697780000,Neg,Complacency
1372292935094440000,Neg,Complacency
1372288439949820000,Pos,Calculation
1372171105830450000,Pos,Complacency
1372170824795360000,Neg,Complacency
1372163550009950000,Pos,Calculation
1372155378360710000,Neg,Calculation
1372144659535780000,Pos,Complacency
1372143063213110000,Pos,Complacency
1372139724081520000,Pos,Complacency
1372118508163620000,Pos,Calculation
1372097123655680000,Pos,Calculation
1372089593881780000,Pos,Responsibility
1372081185195650000,Pos,Constraints
1372068549091500000,Pos,Confidence
1372034488184660000,Neg,Complacency
1372024576566200000,Pos,Constraints
1372020481130320000,Pos,Confidence
1372013465448020000,Pos,Calculation
1372002639995570000,Pos,Calculation
1371993703397480000,Neg,Responsibility
1371992483760980000,Neg,Calculation
1371985812078780000,Pos,Complacency
1371984231321140000,Pos,Calculation
1371977245946880000,Pos,Calculation
1371964491689200000,Pos,Confidence
1371949739969630000,Pos,Constraints
1371937363811730000,Neg,Complacency
1371936748884790000,Pos,Calculation
1371934949465410000,Pos,Responsibility
1371933614217200000,Pos,Confidence
1371910580563400000,Pos,Responsibility
1371839769173480000,Pos,Calculation
1371758726907100000,Neg,Complacency
1371751785413570000,Neg,Responsibility
1371749664001720000,Neg,Responsibility
1371663167525250000,Pos,Complacency
1371645128155090000,Neg,Confidence
1371641957953400000,Neg,Responsibility
1371599881798700000,Neg,Complacency
1371599405954910000,Neg,Complacency
1371572477860530000,Pos,Complacency
1371562261198740000,Neg,Responsibility
1371557804008340000,Neg,Complacency
1371524670365650000,Neg,Complacency
1371422175412970000,Pos,Constraints
1371394090051410000,Neg,Complacency
1371350012844670000,Neg,Complacency
1371344332817500000,Pos,Responsibility
1371322444208690000,Pos,Confidence
1371294034350670000,Pos,Responsibility
1371249574845630000,Pos,Confidence
1371241112703140000,Pos,Confidence
1371240400774590000,Pos,Responsibility
1371221154904500000,Neg,Complacency
1371193675909270000,Neg,Complacency
1371081796389980000,Neg,Responsibility
1371065022609150000,Neg,Responsibility
1371064304338790000,Neg,Responsibility
1371052359099370000,Pos,Responsibility
1371039097561740000,Pos,Constraints
1370954438823660000,Neg,Complacency
1370946761783610000,Pos,Complacency
1370933576909250000,Pos,Complacency
1370928776096350000,Neg,Calculation
1370901336816930000,Pos,Constraints
1370886197900240000,Neg,Responsibility
1370838758891780000,Neg,Complacency
1370618324451680000,Neg,Responsibility
1370604466978700000,Neg,Complacency
1370571657450950000,Neg,Responsibility
1370548135752160000,Neg,Calculation
1370538305247260000,Pos,Calculation
1370529032786240000,Pos,Confidence
1370514230244380000,Pos,Responsibility
1370509079068560000,Neg,Calculation
1370498825203320000,Neg,Calculation
1370368772473640000,Neg,Complacency
1370318982637440000,Neg,Complacency
1370282895202380000,Pos,Responsibility
1370277660660700000,Neg,Calculation
1370277252521280000,Neg,Complacency
1370263296176050000,Neg,Complacency
1370249344520170000,Neg,Responsibility
1370243869992830000,Pos,Confidence
1370174110454580000,Pos,Complacency
1370089517630200000,Neg,Calculation
1369898751704190000,Pos,Responsibility
1369873429491440000,Pos,Confidence
1369864864970150000,Pos,Responsibility
1369849374054870000,Pos,Complacency
1369819996814070000,Pos,Responsibility
1369788831147290000,Pos,Responsibility
1369788519548280000,Pos,Complacency
1369627959984680000,Pos,Complacency
1369599180851710000,Pos,Calculation
1369583242416820000,Pos,Responsibility
1369573892705060000,Pos,Complacency
1369572999158930000,Neg,Constraints
1369571290269450000,Neg,Constraints
1369540583333580000,Pos,Constraints
1369536195466710000,Pos,Complacency
1369474942618640000,Pos,Complacency
1369441748674560000,Pos,Confidence
1369433670075970000,Pos,Calculation
1369432143798090000,Pos,Calculation
1369401086973500000,Neg,Calculation
1369375683915480000,Neg,Complacency
1369206525776980000,Neg,Complacency
1369205869443900000,Neg,Complacency
1369205761415420000,Neg,Complacency
1369134877828780000,Neg,Calculation
1369038493595300000,Pos,Responsibility
1368850488716790000,Pos,Complacency
1368808562705660000,Neg,Complacency
1368739849742650000,Pos,Responsibility
1368721430544750000,Pos,Responsibility
1368709530884830000,Pos,Responsibility
1368704603202610000,Pos,Confidence
1368693271959010000,Pos,Confidence
1368673375732690000,Pos,Responsibility
1368671716352740000,Pos,Responsibility
1368669786901600000,Pos,Complacency
1368654581433990000,Pos,Complacency
1368521138066790000,Pos,Confidence
1368494126593840000,Pos,Responsibility
1368483746744210000,Pos,Confidence
1368473741697580000,Pos,Responsibility
1368457360746840000,Pos,Complacency
1368278344475630000,Neg,Complacency
1368107978503580000,Pos,Confidence
1368090454869210000,Pos,Responsibility
1368062629676130000,Pos,Confidence
1368033768150160000,Pos,Complacency
1367988022793270000,Pos,Constraints
1367723780810840000,Pos,Responsibility
1367649184715780000,Pos,Complacency
1367597192895060000,Neg,Constraints
1367572650566970000,Neg,Constraints
1367419636757650000,Pos,Complacency
1367412489353180000,Pos,Confidence
1367335506393120000,Pos,Complacency
1367335016783480000,Pos,Responsibility
1367248861207670000,Pos,Responsibility
1367211828757940000,Pos,Responsibility
1367119473283460000,Pos,Confidence
1367072004172510000,Neg,Complacency
1367054133312710000,Pos,Responsibility
1366966863758980000,Pos,Responsibility
1366917155032160000,Pos,Responsibility
1366909779264730000,Pos,Responsibility
1366903567559180000,Pos,Calculation
1366858501855710000,Pos,Calculation
1366731470895670000,Pos,Responsibility
1366570203279090000,Pos,Confidence
1366566212348510000,Pos,Complacency
1366493690605130000,Pos,Calculation
1366477173855420000,Pos,Calculation
1366348493737000000,Pos,Calculation
1366326411544250000,Pos,Confidence
1366295930400500000,Pos,Complacency
1366280454307930000,Pos,Confidence
1366267892149420000,Pos,Confidence
1366264978219610000,Pos,Confidence
1366173551506510000,Pos,Responsibility
1366152916889830000,Pos,Calculation
1366072681100040000,Pos,Complacency
1366050693652510000,Pos,Responsibility
1365957583736040000,Pos,Confidence
1365941699327840000,Pos,Confidence
1365916343191530000,Neg,Complacency
1365899836881390000,Pos,Constraints
1365895151441170000,Pos,Calculation
1365886685653790000,Neg,Responsibility
1365828151713040000,Pos,Responsibility
1365601677642920000,Neg,Complacency
1365569644291960000,Pos,Confidence
1365498505544880000,Neg,Complacency
1365448070125680000,Pos,Responsibility
1365447418179820000,Pos,Responsibility
1365251336019710000,Pos,Complacency
1365200431412960000,Pos,Complacency
1365191438498070000,Neg,Constraints
1365167175590300000,Neg,Calculation
1365136792215690000,Pos,Responsibility
1365110554986110000,Pos,Constraints
1365078481113990000,Pos,Responsibility
1365068261033790000,Pos,Responsibility
1365023393674710000,Pos,Complacency
1364903641392360000,Neg,Constraints
1364883856055130000,Pos,Responsibility
1364875865503400000,Pos,Complacency
1364867312902300000,Neg,Constraints
1364864352520600000,Pos,Complacency
1364844399931180000,Neg,Calculation
1364813871656040000,Pos,Responsibility
1364795455930980000,Pos,Responsibility
1364794448660420000,Neg,Complacency
1364794333841470000,Neg,Complacency
1364777742638600000,Neg,Confidence
1364705901416910000,Pos,Complacency
1364691883788660000,Neg,Calculation
1364686678049180000,Neg,Calculation
1364543839663500000,Pos,Confidence
1364533144595030000,Neg,Complacency
1364513808039870000,Pos,Complacency
1364498512688210000,Pos,Calculation
1364488240346970000,Pos,Confidence
1364475494989660000,Neg,Responsibility
1364459991055220000,Neg,Complacency
1364451265380380000,Pos,Responsibility
1364450932520400000,Pos,Responsibility
1364450046888960000,Pos,Responsibility
1364448922299550000,Pos,Calculation
1364424410946430000,Pos,Complacency
1364344156915550000,Neg,Confidence
1364317799712100000,Pos,Responsibility
1364234826585300000,Neg,Confidence
1364180012618840000,Pos,Confidence
1364173660487970000,Pos,Complacency
1364111155581480000,Pos,Responsibility
1364100796904730000,Pos,Responsibility
1364099075394570000,Pos,Responsibility
1364079365873490000,Pos,Confidence
1364042538382810000,Pos,Responsibility
1364038095415370000,Pos,Confidence
1363995719368010000,Neg,Complacency
1363994270319860000,Pos,Responsibility
1363982399139320000,Pos,Calculation
1363938178416080000,Pos,Confidence
1363796729292700000,Pos,Confidence
1363762329775600000,Pos,Complacency
1363761649191060000,Pos,Confidence
1363757303560770000,Pos,Confidence
1363749056728630000,Pos,Responsibility
1363740010256630000,Neg,Confidence
1363735176954580000,Pos,Responsibility
1363720462174360000,Neg,Complacency
